rimod18	rimod38	rimod61	rimod59	rimod43	rimod34	rimod37	rimod62	rimod68	rimod19	rimod31	rimod47	rimod28	rimod58	rimod29	rimod11	rimod40	rimod30	rimod24	rimod64	rimod35	rimod7	rimod72	rimod16	rimod33	rimod15	rimod71	rimod32	rimod22	rimod54	rimod52	rimod36	rimod13	rimod60	rimod53	rimod57	rimod42	rimod27	rimod2	rimod12	rimod44	rimod65	rimod1	rimod3	rimod41	rimod25
hsa-miR-598-5p	0	0	1.04651246057025	3.89079488958808	1.0774026563596	1.24447592350359	1.67431059600837	0	3.38877020470539	4.57103486557514	0	0.93315482288673	0.846920257458965	0	1.95173307892739	0	0.914450516658619	0.897034426574323	0.929759112003404	1.66753796965807	1.34838756997024	3.76754459161216	0	3.15909441708953	1.07364870627965	0	1.88641433643198	2.93606455837596	4.46624133057928	1.88107826212685	4.76294253533747	2.79063472027462	2.22777543191872	1.08000137668114	1.1240132963875	0.960356364558861	2.10069887854621	5.93188655209346	0.808078111242688	1.27918120383883	2.0499259844175	3.95812204019546	0.728182947104717	2.48006197222239	1.72619761868397	1.29532286252663
hsa-miR-599	0	0	0	0	3.23220796907881	0	0	0	0	0	0.776310930904227	0	0.846920257458965	5.33036997543643	0.975866539463696	2.24811896129523	0	0.897034426574323	6.50831378402382	0	1.34838756997024	0	0.986728310496231	0	1.07364870627965	0	0.943207168215988	0	0	1.88107826212685	0.952588507067493	0	0	0	1.1240132963875	0	0	0	0	0	0	0	0	0	0.57539920622799	0.647661431263317
hsa-miR-600	1.50187523362838	2.45323613168444	0	2.59386325972539	2.1548053127192	0	3.34862119201674	0.862927803167791	2.25918013647026	1.82841394623005	1.55262186180845	0.93315482288673	1.69384051491793	1.33259249385911	0.975866539463696	1.12405948064761	0.914450516658619	0.897034426574323	0	1.66753796965807	1.34838756997024	0.941886147903039	0.986728310496231	0	1.07364870627965	0	0	2.93606455837596	0	7.5243130485074	1.90517701413499	0	1.11388771595936	1.08000137668114	1.1240132963875	0.960356364558861	2.10069887854621	0	0	1.91877180575825	2.73323464589	0.659687006699243	2.18454884131415	0	1.72619761868397	0
hsa-miR-602	0	0	0	0	0	0	0	0.862927803167791	0	0	0	0	0	0	0	1.12405948064761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697658680068655	0	0	0	0	0	0	0.808078111242688	0.639590601919415	0	0	0	0	0	0
hsa-miR-605-3p	0	0	3.13953738171074	5.18772651945077	5.38701328179801	1.24447592350359	0	0	2.25918013647026	0	3.10524372361691	0	0	7.99555496315465	0	2.24811896129523	0.914450516658619	2.69110327972297	3.71903644801361	1.66753796965807	0	0.941886147903039	0.986728310496231	2.10606294472635	2.14729741255931	0	0	0	2.97749422038618	3.7621565242537	0.952588507067493	1.39531736013731	1.11388771595936	3.24000413004342	3.37203988916251	0	0	4.74550924167477	0.808078111242688	0	0.683308661472499	0.659687006699243	0	0.620015493055599	2.87699603113995	0.647661431263317
hsa-miR-605-5p	4.50562570088513	1.22661806584222	1.04651246057025	0	5.38701328179801	0	1.67431059600837	0	0	0	1.55262186180845	2.79946446866019	1.69384051491793	0	0	3.37217844194284	0	0	0.929759112003404	2.5013069544871	0	0	2.96018493148869	0	1.07364870627965	4.05813722207646	0.943207168215988	0	1.48874711019309	1.88107826212685	0	0	0	0	2.24802659277501	0.960356364558861	2.10069887854621	0	2.42423433372807	0.639590601919415	0	0.659687006699243	0	1.2400309861112	0.57539920622799	1.29532286252663
hsa-miR-606	1.50187523362838	0	0	0	0	0	0	0	0	0	0	0.93315482288673	0	0	0	0	0	0	0	0	0	0.941886147903039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808078111242688	0.639590601919415	0.683308661472499	3.29843503349622	0	1.8600464791668	4.60319364982392	0.647661431263317
hsa-miR-607	0	3.67985419752665	0	0	1.0774026563596	2.48895184700717	8.37155298004186	1.72585560633558	3.38877020470539	0.914206973115027	0.776310930904227	0	1.69384051491793	0	0.975866539463696	3.37217844194284	2.74335154997586	0	0	0	1.34838756997024	0	3.94691324198492	1.05303147236318	0	1.35271240735882	2.82962150464796	0	0	1.88107826212685	0.952588507067493	2.79063472027462	2.22777543191872	0	1.1240132963875	0	2.10069887854621	0	0.808078111242688	3.83754361151649	0.683308661472499	0	0.728182947104717	0.620015493055599	0	0.647661431263317
hsa-miR-6073	7.50937616814188	17.1726529217911	10.4651246057025	5.18772651945077	36.6316903162265	11.2002833115323	3.34862119201674	4.31463901583895	15.8142609552918	6.39944881180519	6.98679837813804	4.66577411443365	6.77536205967172	17.3237024201684	8.78279885517326	19.1090111710094	10.0589556832448	6.27924098602026	5.57855467202042	3.33507593931613	9.43871298979167	3.76754459161216	65.1240684927513	3.15909441708953	4.29459482511861	58.1666335164293	17.9209361961038	2.93606455837596	38.7074248650204	63.9566609123129	2.85776552120248	2.79063472027462	25.6194174670652	24.8400316636662	12.3641462602625	7.68285091647088	7.35244607491173	0	0	0.639590601919415	0.683308661472499	0	0	0	0.57539920622799	0
hsa-miR-6087	3.00375046725675	6.13309032921109	2.09302492114049	3.89079488958808	6.46441593815761	7.46685554102151	5.02293178802512	8.62927803167791	11.2959006823513	1.82841394623005	5.43417651632959	2.79946446866019	5.08152154475379	5.33036997543643	4.87933269731848	6.74435688388568	2.74335154997586	9.86737869231755	0	4.16884492414516	9.43871298979167	0.941886147903039	9.86728310496231	5.26515736181588	5.36824353139826	8.11627444415292	5.65924300929593	3.91475274450128	2.97749422038618	9.40539131063425	2.85776552120248	4.88361076048059	1.11388771595936	6.48000826008683	5.62006648193752	4.8017818227943	6.30209663563863	20.1684142771178	1.61615622248538	3.83754361151649	3.4165433073625	0.659687006699243	2.91273178841887	1.2400309861112	4.02779444359593	1.29532286252663
hsa-miR-6089	15.0187523362838	14.7194167901066	5.23256230285123	5.18772651945077	17.2384425017536	8.7113314645251	102.132946356511	9.4922058348457	25.980571569408	0	4.65786558542536	1.86630964577346	2.5407607723769	1.33259249385911	2.92759961839109	4.49623792259046	8.23005464992757	3.58813770629729	30.6820506961123	7.50392086346129	4.04516270991072	14.1282922185456	3.94691324198492	5.26515736181588	6.44189223767792	4.05813722207646	5.65924300929593	3.91475274450128	7.44373555096546	9.40539131063425	7.62070805653994	40.464203443982	5.56943857979679	11.8800151434925	15.7361861494251	12.4846327392652	60.9202674778401	177.956596562804	1.61615622248538	3.19795300959708	25.2824204744825	0.659687006699243	13.8354759949896	0.620015493055599	2.30159682491196	0.647661431263317
hsa-miR-609	0	0	0	1.29693162986269	1.0774026563596	0	0	0	1.12959006823513	0	0	0	0	1.33259249385911	0	0	0.914450516658619	0.897034426574323	0	0	1.34838756997024	0	0	0	1.07364870627965	0	0	0	0	0	0	0.697658680068655	0	0	1.1240132963875	0.960356364558861	0	0	0.808078111242688	0	0.683308661472499	0	0	0	0	0
hsa-miR-612	0	0	0	0	0	0	3.34862119201674	0.862927803167791	0	0	0.776310930904227	0	0	0	0	0	0	0	0	0	0	0	1.97345662099246	0	0	0	0	0	0	1.88107826212685	0	0	1.11388771595936	0	1.1240132963875	0	0	1.18637731041869	0	0	0	0	0	0	0	0
hsa-miR-6132	0	2.45323613168444	3.13953738171074	0	1.0774026563596	3.73342777051076	1.67431059600837	0.862927803167791	1.12959006823513	0	0	0.93315482288673	0	0	0.975866539463696	0	0	1.79406885314865	0	2.5013069544871	0	0	0	0	2.14729741255931	0	1.88641433643198	0.978688186125319	0	0	1.90517701413499	0	2.22777543191872	1.08000137668114	0	0	0	0	0	0	0.683308661472499	0	0.728182947104717	0	0	0.647661431263317
hsa-miR-6133	6.0075009345135	1.22661806584222	1.04651246057025	0	0	0	1.67431059600837	0	1.12959006823513	7.31365578492022	5.43417651632959	0.93315482288673	5.08152154475379	1.33259249385911	3.90346615785478	0	3.65780206663448	8.97034426574323	4.64879556001702	14.1740727420936	2.69677513994048	11.3026337748365	9.86728310496231	1.05303147236318	5.36824353139826	1.35271240735882	6.60245017751191	11.7442582335038	2.97749422038618	0	11.4310620848099	8.37190416082386	6.68332629575615	1.08000137668114	2.24802659277501	0.960356364558861	0	0	0	0	0	0	0	0	0	0
hsa-miR-615-3p	0	0	1.04651246057025	0	1.0774026563596	0	3.34862119201674	0	0	0	0.776310930904227	0	0	0	0	0	0	0	0	0	0	0.941886147903039	0	0	0	0	0.943207168215988	0	0	0	0	1.39531736013731	0	1.08000137668114	1.1240132963875	0	0	0	0	0	0.683308661472499	0	0	0.620015493055599	1.72619761868397	1.94298429378995
hsa-miR-616-3p	0	1.22661806584222	1.04651246057025	2.59386325972539	0	1.24447592350359	0	0	1.12959006823513	0	1.55262186180845	1.86630964577346	0	0	0.975866539463696	0	0	0.897034426574323	4.64879556001702	0	0	1.88377229580608	1.97345662099246	0	0	1.35271240735882	0	0.978688186125319	0	0	0	1.39531736013731	0	0	1.1240132963875	0	0	2.37275462083738	3.23231244497075	1.27918120383883	0.683308661472499	0.659687006699243	1.45636589420943	1.8600464791668	3.45239523736794	2.59064572505327
hsa-miR-616-5p	19.5243780371689	14.7194167901066	4.18604984228098	9.07852140903885	9.69662390723642	8.7113314645251	11.7201741720586	20.710267276027	20.3326212282324	10.0562767042653	12.4209748944676	12.1310126975275	4.23460128729483	5.33036997543643	8.78279885517326	17.9849516903618	6.40115361661034	22.4258606643581	22.3142186880817	22.5117625903839	12.1354881297321	8.47697533112735	9.86728310496231	11.5833461959949	6.44189223767792	32.4650977766117	21.6937648689677	9.78688186125319	7.44373555096546	31.9783304561564	8.57329656360744	11.1625388810985	16.7083157393904	8.64001101344911	7.86809307471253	12.4846327392652	5.25174719636552	7.11826386251215	8.88885922366957	5.75631541727474	5.46646929178	15.1728011540826	9.46637831236131	7.44018591666718	14.3849801556997	12.305567194003
hsa-miR-618	10.5131266353986	6.13309032921109	15.6976869085537	9.07852140903885	7.54181859451721	13.6892351585394	8.37155298004186	12.0809892443491	12.4254907505864	10.9704836773803	17.078840479893	21.4625609263948	20.3260861790152	5.33036997543643	22.444930407665	5.62029740323807	3.65780206663448	8.97034426574323	22.3142186880817	10.8389968027774	16.1806508396429	16.9539506622547	18.7478378994284	8.42425177890541	12.8837844753558	12.1744116662294	15.0913146914558	3.91475274450128	13.3987239917378	9.40539131063425	20.9569471554848	13.2555149213044	13.3666525915123	12.9600165201737	11.240132963875	0	13.6545427105504	49.827847037585	60.6058583432016	46.6901139401173	46.46498898013	17.8115491808796	71.3619288162622	43.4010845138919	37.9763476110473	44.0409773259055
hsa-miR-619-5p	19.5243780371689	40.4783961727932	23.0232741325454	22.0478377076658	36.6316903162265	27.3784703170789	287.98142251344	27.6136897013693	56.4795034117565	15.5415185429555	31.0524372361691	23.3288705721682	24.56068746631	22.6540723956048	13.6621315524917	21.3571301323047	20.1179113664896	28.7051016503783	28.8225324721055	20.0104556358968	22.9225886894941	23.547153697576	54.2700570772927	30.5379126985321	15.0310818879151	35.1705225913293	37.7282867286395	32.2967101421355	44.6624133057927	26.3350956697759	21.9095356625523	64.8822572463849	14.4805403074717	17.2800220268982	35.9684254844001	24.0089091139715	75.6251596276635	578.952127484321	16.1615622248538	31.3399394940513	89.5134346528974	14.5131141473833	50.2446233502254	12.400309861112	23.0159682491196	21.3728272316895
hsa-miR-624-3p	3.00375046725675	1.22661806584222	3.13953738171074	2.59386325972539	0	0	0	1.72585560633558	0	0.914206973115027	0.776310930904227	0	0.846920257458965	1.33259249385911	4.87933269731848	2.24811896129523	3.65780206663448	1.79406885314865	2.78927733601021	0.833768984829033	0	0	2.96018493148869	0	1.07364870627965	2.70542481471764	1.88641433643198	2.93606455837596	2.97749422038618	7.5243130485074	1.90517701413499	3.48829340034328	2.22777543191872	3.24000413004342	0	0.960356364558861	1.0503494392731	2.37275462083738	3.23231244497075	2.55836240767766	2.0499259844175	1.97906102009773	1.45636589420943	3.10007746527799	4.60319364982392	2.59064572505327
hsa-miR-624-5p	6.0075009345135	1.22661806584222	0	2.59386325972539	7.54181859451721	7.46685554102151	5.02293178802512	3.45171121267116	4.51836027294052	2.74262091934508	7.76310930904227	6.53208376020711	0.846920257458965	5.33036997543643	5.85519923678217	4.49623792259046	3.65780206663448	8.0733098391689	7.43807289602723	5.83638289380323	5.39355027988096	1.88377229580608	3.94691324198492	3.15909441708953	2.14729741255931	6.7635620367941	4.71603584107994	2.93606455837596	2.97749422038618	3.7621565242537	1.90517701413499	4.88361076048059	3.34166314787807	4.32000550672455	3.37203988916251	3.84142545823544	4.20139775709242	7.11826386251215	10.5050154461549	7.03549662111357	7.51639527619749	9.2356180937894	7.28182947104716	5.58013943750039	12.6587825370158	11.6579057627397
hsa-miR-625-3p	45.0562570088513	67.463993621322	39.7674735016693	72.6281712723108	43.0961062543841	53.5124647106542	38.5091437081926	108.728903199142	123.125317437629	67.651316010512	72.1969165740931	65.3208376020711	48.274454675161	45.3081447912097	80.9969227754868	86.5525800098663	66.7548877160792	70.8657196993715	33.4713280321225	45.8572941655968	44.4967898090179	37.6754459161216	33.5487625568719	50.5455106734324	53.6824353139826	262.426207027611	136.765039391318	85.1458721929028	56.5723901873375	174.940278377797	55.2501334099146	99.7651912498177	50.1249472181711	44.2800564439267	53.9526382266002	75.86815280015	32.5608326174662	91.3510529022392	79.9997330130262	71.6341474149745	67.6475574857774	132.597088346548	72.0901117633669	102.922571847229	132.917216638666	127.589301958873
hsa-miR-625-5p	0	0	2.09302492114049	1.29693162986269	0	0	0	0	1.12959006823513	0.914206973115027	0	0.93315482288673	0	0	0	1.12405948064761	0	0.897034426574323	0	0	0	0	0	1.05303147236318	0	1.35271240735882	0	0	0	0	0	0	0	0	1.1240132963875	0	1.0503494392731	1.18637731041869	0	0.639590601919415	0	0.659687006699243	0	0	0	0.647661431263317
hsa-miR-627-3p	3.00375046725675	2.45323613168444	3.13953738171074	2.59386325972539	3.23220796907881	0	3.34862119201674	3.45171121267116	10.1663106141162	6.39944881180519	3.10524372361691	5.59892893732038	1.69384051491793	1.33259249385911	6.83106577624587	3.37217844194284	4.5722525832931	6.27924098602026	10.2273502320374	3.33507593931613	0	2.82565844370912	5.92036986297739	5.26515736181588	2.14729741255931	2.70542481471764	7.5456573457279	9.78688186125319	5.95498844077237	11.2864695727611	0.952588507067493	2.09297604020597	4.45555086383743	2.16000275336228	3.37203988916251	4.8017818227943	3.15104831781931	5.93188655209346	0	5.75631541727474	9.56632126061499	2.63874802679697	2.91273178841887	7.44018591666718	6.32939126850789	12.305567194003
hsa-miR-627-5p	9.01125140177025	8.58632646089553	4.18604984228098	9.07852140903885	5.38701328179801	4.97790369401434	1.67431059600837	10.3551336380135	9.03672054588105	7.31365578492022	8.5394202399465	2.79946446866019	4.23460128729483	6.66296246929554	10.7345319341007	12.3646542871238	6.40115361661034	8.97034426574323	13.0166275680476	3.33507593931613	12.1354881297321	7.53508918322431	1.97345662099246	3.15909441708953	4.29459482511861	22.9961109250999	15.0913146914558	5.87212911675192	7.44373555096546	9.40539131063425	3.81035402826997	9.76722152096117	3.34166314787807	3.24000413004342	6.74407977832502	18.2467709266183	7.35244607491173	2.37275462083738	4.04039055621344	4.47713421343591	2.73323464589	3.29843503349622	3.64091473552358	3.72009295833359	8.05558888719186	1.94298429378995
hsa-miR-628-3p	181.726903269033	202.391980863966	294.070001420239	361.843924731691	287.666509248014	307.385553105385	241.100725825206	268.370546785183	403.263654359942	415.049965794222	489.852197400567	233.288705721682	430.235490789154	225.208131462189	343.505021891221	311.364476139389	291.7097148141	387.518872280107	312.399061633144	381.866195051697	260.238801004256	360.742394646864	401.598422371966	429.636840724176	307.063529995981	235.371958880435	366.907588436019	435.516242825767	293.283180708039	274.63742627052	396.276818940077	429.757746922292	321.913549912254	255.96032627343	261.895098058288	246.811585691627	348.716013838671	478.110056098733	397.574430731403	497.601488293305	471.482976416025	390.534707965952	604.391846096915	315.5878859653	363.65229833609	386.006213032937
hsa-miR-628-5p	473.090698592938	857.406028023711	1000.46591230515	823.55158496281	736.943416949968	949.535129633235	1059.8386072733	787.853084292193	832.507880289291	841.98462223894	921.481074983318	673.737782124219	1127.25086267788	798.222903821606	807.041628136476	702.537175404759	965.659745591502	713.142369126587	687.091983770515	838.771598738007	885.890633470447	868.419028366602	1361.6850684848	1009.85718199629	946.958158938654	482.918329427099	773.42987793711	820.140699973018	1010.85928782111	532.345148181898	1111.67078774776	731.146296711951	1009.18227065918	729.000929259768	737.352722430202	716.42584796091	1008.33546170218	1603.98212368607	1381.813570225	2123.44079837246	1874.31565841907	1761.36430788698	2020.70767821559	1245.6111255487	1134.6872346816	1367.86094282813
hsa-miR-629-3p	0	0	1.04651246057025	0	1.0774026563596	1.24447592350359	1.67431059600837	0	0	0.914206973115027	0	2.79946446866019	0.846920257458965	3.99777748157732	0.975866539463696	4.49623792259046	2.74335154997586	2.69110327972297	1.85951822400681	0	2.69677513994048	1.88377229580608	0.986728310496231	1.05303147236318	2.14729741255931	4.05813722207646	0	1.95737637225064	2.97749422038618	5.64323478638055	0	1.39531736013731	1.11388771595936	1.08000137668114	2.24802659277501	1.92071272911772	1.0503494392731	3.55913193125607	4.04039055621344	3.19795300959708	0.683308661472499	3.95812204019546	2.18454884131415	3.72009295833359	0.57539920622799	5.18129145010653
hsa-miR-629-5p	58.5731341115066	40.4783961727932	34.5349111988181	27.2355642271166	43.0961062543841	24.8895184700717	31.8119013241591	25.8878340950337	31.6285219105837	33.825658005256	25.6182607198395	40.1256573841294	33.0298900408997	70.6274021745327	32.203595802302	37.0939628613713	33.8346691163689	28.7051016503783	31.6118098081157	45.8572941655968	39.1032395291369	32.9660151766064	46.3762305933229	31.5909441708953	31.1358124821099	58.1666335164293	31.1258365511276	33.2753983282609	49.128654636372	48.9080348152981	40.0087172968347	27.2086885226776	43.441620922415	39.9600509372021	56.2006648193752	59.5420946026494	29.4097842996469	88.9782982814019	164.039856582266	72.2737380168939	92.9299779602599	114.125852158969	76.4592094459952	125.243129597231	131.191019019982	99.0921989832875
hsa-miR-636	0	2.45323613168444	0	1.29693162986269	1.0774026563596	1.24447592350359	3.34862119201674	3.45171121267116	1.12959006823513	2.74262091934508	1.55262186180845	0.93315482288673	0.846920257458965	3.99777748157732	0.975866539463696	3.37217844194284	6.40115361661034	4.48517213287161	1.85951822400681	2.5013069544871	4.04516270991072	2.82565844370912	0	3.15909441708953	3.22094611883896	0	2.82962150464796	1.95737637225064	4.46624133057928	1.88107826212685	3.81035402826997	5.58126944054924	0	2.16000275336228	0	3.84142545823544	1.0503494392731	3.55913193125607	0	3.83754361151649	1.366617322945	1.31937401339849	2.18454884131415	0.620015493055599	0	3.23830715631658
hsa-miR-638	0	0	0	0	0	0	0	0.862927803167791	0	0	0.776310930904227	0	0	0	0.975866539463696	0	0	0	0	0.833768984829033	0	0	0	0	0	0	0	0	0	0	0.952588507067493	1.39531736013731	0	0	0	0	0	0	0	0.639590601919415	0	0	0	0	0	0
hsa-miR-641	115.644392989385	98.1294452673775	84.7675093061899	63.549649863272	96.9662390723642	83.3798868747402	58.600870860293	157.915787979706	150.235479075272	53.0240044406716	86.1705133303692	117.577507683728	76.2228231713069	107.939992002588	109.297052419934	123.646542871238	88.7017001158861	139.937370545594	165.497121936606	85.0444364525613	109.219393167589	104.549362417237	88.8055479446608	85.2955492614172	81.5973016772536	175.852612956647	125.446553372726	119.399958707289	111.656033264482	280.280661056901	47.6294253533746	98.3698738896804	110.274883879976	60.4800770941438	102.285209971263	132.529178309123	88.2293528989408	34.4049420021421	61.4139364544443	35.8170737074872	36.898667719515	40.2409074086538	40.7782450378641	58.9014718402819	65.0201103037629	56.3465445199086
hsa-miR-642a-5p	3.00375046725675	1.22661806584222	1.04651246057025	6.48465814931347	0	2.48895184700717	3.34862119201674	6.90342242534233	1.12959006823513	0.914206973115027	2.32893279271268	0	0	0	13.6621315524917	12.3646542871238	0.914450516658619	6.27924098602026	0	0.833768984829033	0	0	1.97345662099246	0	2.14729741255931	6.7635620367941	4.71603584107994	2.93606455837596	0	5.64323478638055	0	7.67424548075521	4.45555086383743	1.08000137668114	2.24802659277501	3.84142545823544	1.0503494392731	0	0	0.639590601919415	0	0	0	0	0	0.647661431263317
hsa-miR-643	1.50187523362838	1.22661806584222	0	2.59386325972539	2.1548053127192	0	0	4.31463901583895	4.51836027294052	2.74262091934508	3.10524372361691	0	0.846920257458965	0	2.92759961839109	2.24811896129523	1.82890103331724	7.17627541259458	1.85951822400681	3.33507593931613	6.74193784985119	2.82565844370912	0	2.10606294472635	1.07364870627965	5.41084962943528	5.65924300929593	0.978688186125319	2.97749422038618	5.64323478638055	0.952588507067493	4.18595208041193	1.11388771595936	1.08000137668114	0	0.960356364558861	2.10069887854621	0	2.42423433372807	1.27918120383883	0.683308661472499	0	1.45636589420943	1.2400309861112	5.7539920622799	1.29532286252663
hsa-miR-6499-5p	1.50187523362838	0	0	0	0	0	1.67431059600837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941886147903039	0	0	0	1.35271240735882	0	0	0	0	0	0	0	0	0	2.88106909367658	1.0503494392731	1.18637731041869	0	0	0	0	0	0	0	0
hsa-miR-6500-3p	25.5318789716824	31.8920697118977	23.0232741325454	14.2662479284896	35.5542876598669	31.1118980875896	25.1146589401256	15.5327004570202	37.2764722517593	25.5977952472208	17.8551514107972	8.39839340598057	18.6322456640972	49.305922272787	27.3242631049835	21.3571301323047	22.8612629164655	21.5288262377837	27.8927733601021	16.6753796965807	16.1806508396429	11.3026337748365	28.6151210043907	8.42425177890541	22.5466228318727	28.4069605545352	18.8641433643198	32.2967101421355	22.3312066528964	24.454017407649	23.8147126766873	25.8133711625402	22.2777543191872	24.8400316636662	12.3641462602625	16.3260581975006	19.956639346189	35.5913193125607	13.7373278911257	17.9085368537436	13.66617322945	28.3665412880675	15.291841889199	27.2806816944463	37.9763476110473	16.8391972128462
hsa-miR-6501-3p	0	0	0	0	0	0	1.67431059600837	0	1.12959006823513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978688186125319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15079841245598	0.647661431263317
hsa-miR-6501-5p	3.00375046725675	0	1.04651246057025	2.59386325972539	0	1.24447592350359	0	0	0	0	0.776310930904227	0	0	0	0	0	0	0	0.929759112003404	0	0	0	0	1.05303147236318	0	0	0	0	1.48874711019309	0	0.952588507067493	1.39531736013731	0	1.08000137668114	0	0.960356364558861	1.0503494392731	1.18637731041869	0	0	0	0.659687006699243	0	1.2400309861112	1.15079841245598	1.29532286252663
hsa-miR-6502-5p	1.50187523362838	1.22661806584222	1.04651246057025	0	0	1.24447592350359	0	0	1.12959006823513	0	1.55262186180845	0	0	0	0	1.12405948064761	0	0	0.929759112003404	1.66753796965807	1.34838756997024	1.88377229580608	0	0	0	1.35271240735882	0	0	0	0	0	1.39531736013731	1.11388771595936	1.08000137668114	2.24802659277501	0	1.0503494392731	1.18637731041869	0	0	0	0.659687006699243	0	0	0	0.647661431263317
hsa-miR-6503-3p	3.00375046725675	0	0	1.29693162986269	2.1548053127192	1.24447592350359	6.69724238403349	0	0	0	0	0.93315482288673	0.846920257458965	0	0.975866539463696	1.12405948064761	0.914450516658619	0	12.0868684560442	1.66753796965807	0	0	0	0	0	0	0	1.95737637225064	1.48874711019309	0	1.90517701413499	0	1.11388771595936	3.24000413004342	1.1240132963875	1.92071272911772	1.0503494392731	0	0.808078111242688	0	0	0	0	0	2.30159682491196	0
hsa-miR-6503-5p	1.50187523362838	0	1.04651246057025	0	2.1548053127192	3.73342777051076	0	0.862927803167791	0	0	1.55262186180845	0.93315482288673	1.69384051491793	0	0	0	1.82890103331724	0	6.50831378402382	0	1.34838756997024	0	0	0	2.14729741255931	1.35271240735882	0.943207168215988	0	2.97749422038618	0	0.952588507067493	0.697658680068655	0	0	2.24802659277501	0	1.0503494392731	0	0	0	0	0	0	0.620015493055599	1.15079841245598	0
hsa-miR-6504-5p	1.50187523362838	6.13309032921109	3.13953738171074	1.29693162986269	7.54181859451721	6.22237961751793	1.67431059600837	5.17756681900674	2.25918013647026	4.57103486557514	2.32893279271268	5.59892893732038	1.69384051491793	0	5.85519923678217	2.24811896129523	0.914450516658619	5.38220655944594	3.71903644801361	0.833768984829033	2.69677513994048	0.941886147903039	0	5.26515736181588	0	12.1744116662294	1.88641433643198	3.91475274450128	1.48874711019309	1.88107826212685	3.81035402826997	6.2789281206179	6.68332629575615	5.40000688340569	2.24802659277501	4.8017818227943	3.15104831781931	0	0.808078111242688	1.91877180575825	0.683308661472499	1.97906102009773	1.45636589420943	1.2400309861112	0	1.29532286252663
hsa-miR-6505-3p	4.50562570088513	6.13309032921109	3.13953738171074	5.18772651945077	2.1548053127192	2.48895184700717	6.69724238403349	5.17756681900674	3.38877020470539	5.48524183869016	5.43417651632959	0	5.92844180221276	1.33259249385911	1.95173307892739	6.74435688388568	5.48670309995172	2.69110327972297	2.78927733601021	2.5013069544871	2.69677513994048	5.65131688741823	4.93364155248116	3.15909441708953	7.51554094395757	0	5.65924300929593	1.95737637225064	0	3.7621565242537	13.3362390989449	4.18595208041193	7.79721401171551	1.08000137668114	4.49605318555001	6.72249455191202	2.10069887854621	8.30464117293084	8.08078111242688	15.9897650479854	7.51639527619749	9.2356180937894	18.9327566247226	11.1602788750008	5.7539920622799	11.6579057627397
hsa-miR-6505-5p	0	6.13309032921109	8.37209968456196	11.6723846687642	6.46441593815761	24.8895184700717	10.0458635760502	12.0809892443491	4.51836027294052	10.9704836773803	6.21048744723382	6.53208376020711	11.0099633469666	6.66296246929554	5.85519923678217	15.7368327290666	12.8023072332207	8.0733098391689	6.50831378402382	11.6727657876065	9.43871298979167	5.65131688741823	12.827468036451	12.6363776683581	12.8837844753558	4.05813722207646	18.8641433643198	6.85081730287724	2.97749422038618	5.64323478638055	12.3836505918774	5.58126944054924	6.68332629575615	6.48000826008683	7.86809307471253	2.88106909367658	6.30209663563863	20.1684142771178	16.9696403360965	31.9795300959708	26.6490377974275	15.1728011540826	16.0200248363038	5.58013943750039	8.05558888719186	19.4298429378995
hsa-miR-6506-3p	1.50187523362838	2.45323613168444	3.13953738171074	3.89079488958808	3.23220796907881	1.24447592350359	1.67431059600837	1.72585560633558	2.25918013647026	1.82841394623005	2.32893279271268	1.86630964577346	0.846920257458965	3.99777748157732	0	1.12405948064761	0.914450516658619	1.79406885314865	0	0	2.69677513994048	0.941886147903039	0	2.10606294472635	5.36824353139826	0	0.943207168215988	0	1.48874711019309	1.88107826212685	1.90517701413499	0.697658680068655	2.22777543191872	2.16000275336228	1.1240132963875	1.92071272911772	3.15104831781931	0	0	0	0	0	1.45636589420943	0	0	0
hsa-miR-6506-5p	0	0	0	1.29693162986269	0	1.24447592350359	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833768984829033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45636589420943	0	0	0
hsa-miR-6507-3p	4.50562570088513	1.22661806584222	1.04651246057025	0	0	1.24447592350359	3.34862119201674	0.862927803167791	0	0	0	2.79946446866019	1.69384051491793	2.66518498771822	0	0	0.914450516658619	1.79406885314865	0	1.66753796965807	1.34838756997024	0.941886147903039	0.986728310496231	3.15909441708953	0	1.35271240735882	0	0	0	0	0	0.697658680068655	1.11388771595936	0	0	0	1.0503494392731	0	3.23231244497075	0.639590601919415	2.73323464589	6.59687006699243	5.09728062973302	1.8600464791668	1.15079841245598	0.647661431263317
